cat,GEOID,Tract,County,State,measure,value,RE,Sex,def,fmt,source,lbl
Environment,16053970100,Census Tract 9701.00,Jerome County,Idaho,4G_MINDOWN,4.999999999999974,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16053970200,Census Tract 9702.00,Jerome County,Idaho,4G_MINDOWN,5.00000000000001,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16053970300,Census Tract 9703.00,Jerome County,Idaho,4G_MINDOWN,5.000000000000004,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16053970400,Census Tract 9704.00,Jerome County,Idaho,4G_MINDOWN,4.999999999999999,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16053970501,Census Tract 9705.01,Jerome County,Idaho,4G_MINDOWN,4.998306384228886,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16053970502,Census Tract 9705.02,Jerome County,Idaho,4G_MINDOWN,5.000000000000019,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16055000101,Census Tract 1.01,Kootenai County,Idaho,4G_MINDOWN,4.9999999999999964,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16055000102,Census Tract 1.02,Kootenai County,Idaho,4G_MINDOWN,4.368029575150326,,,4G Minimum Download Speed,int,"FCC, DEC 2023",4.4
Environment,16055000201,Census Tract 2.01,Kootenai County,Idaho,4G_MINDOWN,5.000000000000004,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16055000202,Census Tract 2.02,Kootenai County,Idaho,4G_MINDOWN,4.866464693195472,,,4G Minimum Download Speed,int,"FCC, DEC 2023",4.9
Environment,16055000203,Census Tract 2.03,Kootenai County,Idaho,4G_MINDOWN,4.006253031358988,,,4G Minimum Download Speed,int,"FCC, DEC 2023",4.0
Environment,16055000301,Census Tract 3.01,Kootenai County,Idaho,4G_MINDOWN,4.899886713601764,,,4G Minimum Download Speed,int,"FCC, DEC 2023",4.9
Environment,16055000303,Census Tract 3.03,Kootenai County,Idaho,4G_MINDOWN,4.999999999999998,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16055000304,Census Tract 3.04,Kootenai County,Idaho,4G_MINDOWN,4.72885374149151,,,4G Minimum Download Speed,int,"FCC, DEC 2023",4.7
Environment,16055000401,Census Tract 4.01,Kootenai County,Idaho,4G_MINDOWN,4.943976464601614,,,4G Minimum Download Speed,int,"FCC, DEC 2023",4.9
Environment,16055000402,Census Tract 4.02,Kootenai County,Idaho,4G_MINDOWN,4.999999999999999,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16055000501,Census Tract 5.01,Kootenai County,Idaho,4G_MINDOWN,4.999999999999996,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16055000502,Census Tract 5.02,Kootenai County,Idaho,4G_MINDOWN,5.000000000000001,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16055000503,Census Tract 5.03,Kootenai County,Idaho,4G_MINDOWN,5.000000000000004,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16055000601,Census Tract 6.01,Kootenai County,Idaho,4G_MINDOWN,4.999999999999998,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16055000602,Census Tract 6.02,Kootenai County,Idaho,4G_MINDOWN,5.000000000000007,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16055000701,Census Tract 7.01,Kootenai County,Idaho,4G_MINDOWN,5.000000000000005,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16055000702,Census Tract 7.02,Kootenai County,Idaho,4G_MINDOWN,5.000000000000002,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16055000703,Census Tract 7.03,Kootenai County,Idaho,4G_MINDOWN,5.000000000000004,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16055000704,Census Tract 7.04,Kootenai County,Idaho,4G_MINDOWN,4.999999999999999,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16055000800,Census Tract 8.00,Kootenai County,Idaho,4G_MINDOWN,4.999999999999995,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16055000901,Census Tract 9.01,Kootenai County,Idaho,4G_MINDOWN,4.999999999999998,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16055000902,Census Tract 9.02,Kootenai County,Idaho,4G_MINDOWN,5.0,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16055001002,Census Tract 10.02,Kootenai County,Idaho,4G_MINDOWN,5.000000000000001,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16055001003,Census Tract 10.03,Kootenai County,Idaho,4G_MINDOWN,4.999999999999996,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16055001004,Census Tract 10.04,Kootenai County,Idaho,4G_MINDOWN,5.0,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16055001100,Census Tract 11.00,Kootenai County,Idaho,4G_MINDOWN,5.000000000000001,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16055001201,Census Tract 12.01,Kootenai County,Idaho,4G_MINDOWN,4.9999999999999964,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16055001202,Census Tract 12.02,Kootenai County,Idaho,4G_MINDOWN,4.999999999999999,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16055001300,Census Tract 13.00,Kootenai County,Idaho,4G_MINDOWN,4.999999999999998,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16055001400,Census Tract 14.00,Kootenai County,Idaho,4G_MINDOWN,5.000000000000004,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16055001500,Census Tract 15.00,Kootenai County,Idaho,4G_MINDOWN,5.000000000000004,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16055001600,Census Tract 16.00,Kootenai County,Idaho,4G_MINDOWN,5.0,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16055001700,Census Tract 17.00,Kootenai County,Idaho,4G_MINDOWN,4.863627913396438,,,4G Minimum Download Speed,int,"FCC, DEC 2023",4.9
Environment,16055001801,Census Tract 18.01,Kootenai County,Idaho,4G_MINDOWN,4.991204174116132,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16055001802,Census Tract 18.02,Kootenai County,Idaho,4G_MINDOWN,4.809077297028538,,,4G Minimum Download Speed,int,"FCC, DEC 2023",4.8
Environment,16055001901,Census Tract 19.01,Kootenai County,Idaho,4G_MINDOWN,2.7654373821368505,,,4G Minimum Download Speed,int,"FCC, DEC 2023",2.8
Environment,16055001902,Census Tract 19.02,Kootenai County,Idaho,4G_MINDOWN,4.594614542680032,,,4G Minimum Download Speed,int,"FCC, DEC 2023",4.6
Environment,16055002000,Census Tract 20.00,Kootenai County,Idaho,4G_MINDOWN,4.985349015345354,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16055940000,Census Tract 9400.00,Kootenai County,Idaho,4G_MINDOWN,4.705342555011586,,,4G Minimum Download Speed,int,"FCC, DEC 2023",4.7
Environment,16057005101,Census Tract 51.01,Latah County,Idaho,4G_MINDOWN,4.9999999999999964,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16057005102,Census Tract 51.02,Latah County,Idaho,4G_MINDOWN,4.86295958981548,,,4G Minimum Download Speed,int,"FCC, DEC 2023",4.9
Environment,16057005200,Census Tract 52.00,Latah County,Idaho,4G_MINDOWN,4.999953484664045,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16057005301,Census Tract 53.01,Latah County,Idaho,4G_MINDOWN,4.992173066402284,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16057005302,Census Tract 53.02,Latah County,Idaho,4G_MINDOWN,4.999999999999996,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16057005400,Census Tract 54.00,Latah County,Idaho,4G_MINDOWN,4.979189205230792,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16057005500,Census Tract 55.00,Latah County,Idaho,4G_MINDOWN,4.000769239603059,,,4G Minimum Download Speed,int,"FCC, DEC 2023",4.0
Environment,16057005600,Census Tract 56.00,Latah County,Idaho,4G_MINDOWN,3.952278375001879,,,4G Minimum Download Speed,int,"FCC, DEC 2023",4.0
Environment,16057005700,Census Tract 57.00,Latah County,Idaho,4G_MINDOWN,4.539364079043921,,,4G Minimum Download Speed,int,"FCC, DEC 2023",4.5
Environment,16059970100,Census Tract 9701.00,Lemhi County,Idaho,4G_MINDOWN,0.4010310238892311,,,4G Minimum Download Speed,int,"FCC, DEC 2023",0.4
Environment,16059970200,Census Tract 9702.00,Lemhi County,Idaho,4G_MINDOWN,2.6643478850801943,,,4G Minimum Download Speed,int,"FCC, DEC 2023",2.7
Environment,16059970300,Census Tract 9703.00,Lemhi County,Idaho,4G_MINDOWN,1.8452059389866875,,,4G Minimum Download Speed,int,"FCC, DEC 2023",1.8
Environment,16061940001,Census Tract 9400.01,Lewis County,Idaho,4G_MINDOWN,4.63313148790238,,,4G Minimum Download Speed,int,"FCC, DEC 2023",4.6
Environment,16061940002,Census Tract 9400.02,Lewis County,Idaho,4G_MINDOWN,4.6302504041418935,,,4G Minimum Download Speed,int,"FCC, DEC 2023",4.6
Environment,16061950300,Census Tract 9503.00,Lewis County,Idaho,4G_MINDOWN,3.07568185226154,,,4G Minimum Download Speed,int,"FCC, DEC 2023",3.1
Environment,16063950100,Census Tract 9501.00,Lincoln County,Idaho,4G_MINDOWN,4.988706993205866,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16065950101,Census Tract 9501.01,Madison County,Idaho,4G_MINDOWN,5.000000000000008,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16065950102,Census Tract 9501.02,Madison County,Idaho,4G_MINDOWN,5.0,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16065950103,Census Tract 9501.03,Madison County,Idaho,4G_MINDOWN,4.999999999999998,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16065950200,Census Tract 9502.00,Madison County,Idaho,4G_MINDOWN,5.0,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16065950301,Census Tract 9503.01,Madison County,Idaho,4G_MINDOWN,4.999999999999998,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16065950303,Census Tract 9503.03,Madison County,Idaho,4G_MINDOWN,5.0,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16065950304,Census Tract 9503.04,Madison County,Idaho,4G_MINDOWN,4.999999999999999,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16065950401,Census Tract 9504.01,Madison County,Idaho,4G_MINDOWN,4.999999999999999,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16065950402,Census Tract 9504.02,Madison County,Idaho,4G_MINDOWN,4.885687877952922,,,4G Minimum Download Speed,int,"FCC, DEC 2023",4.9
Environment,16065950501,Census Tract 9505.01,Madison County,Idaho,4G_MINDOWN,5.000000000000005,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16065950502,Census Tract 9505.02,Madison County,Idaho,4G_MINDOWN,4.999999999999998,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16067970100,Census Tract 9701.00,Minidoka County,Idaho,4G_MINDOWN,4.999999999999997,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16067970200,Census Tract 9702.00,Minidoka County,Idaho,4G_MINDOWN,4.999999999999982,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16067970300,Census Tract 9703.00,Minidoka County,Idaho,4G_MINDOWN,4.933465051817429,,,4G Minimum Download Speed,int,"FCC, DEC 2023",4.9
Environment,16067970400,Census Tract 9704.00,Minidoka County,Idaho,4G_MINDOWN,5.0,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16067970500,Census Tract 9705.00,Minidoka County,Idaho,4G_MINDOWN,4.999999999999995,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16069940000,Census Tract 9400.00,Nez Perce County,Idaho,4G_MINDOWN,4.6326533806468575,,,4G Minimum Download Speed,int,"FCC, DEC 2023",4.6
Environment,16069960200,Census Tract 9602.00,Nez Perce County,Idaho,4G_MINDOWN,4.494441993922044,,,4G Minimum Download Speed,int,"FCC, DEC 2023",4.5
Environment,16069960300,Census Tract 9603.00,Nez Perce County,Idaho,4G_MINDOWN,4.989727999864086,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16069960400,Census Tract 9604.00,Nez Perce County,Idaho,4G_MINDOWN,4.839905168175561,,,4G Minimum Download Speed,int,"FCC, DEC 2023",4.8
Environment,16069960500,Census Tract 9605.00,Nez Perce County,Idaho,4G_MINDOWN,4.999999999999991,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16069960600,Census Tract 9606.00,Nez Perce County,Idaho,4G_MINDOWN,4.9999999999999964,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16069960700,Census Tract 9607.00,Nez Perce County,Idaho,4G_MINDOWN,2.1289179026990395,,,4G Minimum Download Speed,int,"FCC, DEC 2023",2.1
Environment,16069960800,Census Tract 9608.00,Nez Perce County,Idaho,4G_MINDOWN,5.000000000000001,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16069960900,Census Tract 9609.00,Nez Perce County,Idaho,4G_MINDOWN,5.0,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16069961000,Census Tract 9610.00,Nez Perce County,Idaho,4G_MINDOWN,4.999999999999998,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16071960100,Census Tract 9601.00,Oneida County,Idaho,4G_MINDOWN,3.956006153031209,,,4G Minimum Download Speed,int,"FCC, DEC 2023",4.0
Environment,16073950101,Census Tract 9501.01,Owyhee County,Idaho,4G_MINDOWN,4.998861267966835,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16073950102,Census Tract 9501.02,Owyhee County,Idaho,4G_MINDOWN,4.9715665205072925,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16073950200,Census Tract 9502.00,Owyhee County,Idaho,4G_MINDOWN,2.211266070246819,,,4G Minimum Download Speed,int,"FCC, DEC 2023",2.2
Environment,16075960100,Census Tract 9601.00,Payette County,Idaho,4G_MINDOWN,4.69262980939493,,,4G Minimum Download Speed,int,"FCC, DEC 2023",4.7
Environment,16075960200,Census Tract 9602.00,Payette County,Idaho,4G_MINDOWN,4.930752200730225,,,4G Minimum Download Speed,int,"FCC, DEC 2023",4.9
Environment,16075960301,Census Tract 9603.01,Payette County,Idaho,4G_MINDOWN,4.952782107070451,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16075960302,Census Tract 9603.02,Payette County,Idaho,4G_MINDOWN,4.97245903616623,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16075960400,Census Tract 9604.00,Payette County,Idaho,4G_MINDOWN,4.999999999999992,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16077960100,Census Tract 9601.00,Power County,Idaho,4G_MINDOWN,3.9006947408360633,,,4G Minimum Download Speed,int,"FCC, DEC 2023",3.9
Environment,16077960200,Census Tract 9602.00,Power County,Idaho,4G_MINDOWN,4.905192455914419,,,4G Minimum Download Speed,int,"FCC, DEC 2023",4.9
Environment,16079960200,Census Tract 9602.00,Shoshone County,Idaho,4G_MINDOWN,0.8547537265531002,,,4G Minimum Download Speed,int,"FCC, DEC 2023",0.9
Environment,16079960300,Census Tract 9603.00,Shoshone County,Idaho,4G_MINDOWN,4.696507995907193,,,4G Minimum Download Speed,int,"FCC, DEC 2023",4.7
Environment,16079960400,Census Tract 9604.00,Shoshone County,Idaho,4G_MINDOWN,3.7792183702651023,,,4G Minimum Download Speed,int,"FCC, DEC 2023",3.8
Environment,16081960101,Census Tract 9601.01,Teton County,Idaho,4G_MINDOWN,4.954332752885032,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16081960102,Census Tract 9601.02,Teton County,Idaho,4G_MINDOWN,4.821520814750604,,,4G Minimum Download Speed,int,"FCC, DEC 2023",4.8
Environment,16081960103,Census Tract 9601.03,Teton County,Idaho,4G_MINDOWN,4.82299784051735,,,4G Minimum Download Speed,int,"FCC, DEC 2023",4.8
Environment,16081960104,Census Tract 9601.04,Teton County,Idaho,4G_MINDOWN,4.966356690986231,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16081960105,Census Tract 9601.05,Teton County,Idaho,4G_MINDOWN,4.986549107936257,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16081960106,Census Tract 9601.06,Teton County,Idaho,4G_MINDOWN,4.999999999999997,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16081960107,Census Tract 9601.07,Teton County,Idaho,4G_MINDOWN,4.822333401351618,,,4G Minimum Download Speed,int,"FCC, DEC 2023",4.8
Environment,16083000200,Census Tract 2.00,Twin Falls County,Idaho,4G_MINDOWN,5.000000000000002,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16083000300,Census Tract 3.00,Twin Falls County,Idaho,4G_MINDOWN,4.917767360155162,,,4G Minimum Download Speed,int,"FCC, DEC 2023",4.9
Environment,16083000400,Census Tract 4.00,Twin Falls County,Idaho,4G_MINDOWN,4.9999999999999964,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16083000500,Census Tract 5.00,Twin Falls County,Idaho,4G_MINDOWN,4.946374886669641,,,4G Minimum Download Speed,int,"FCC, DEC 2023",4.9
Environment,16083000600,Census Tract 6.00,Twin Falls County,Idaho,4G_MINDOWN,4.999999999999997,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16083000701,Census Tract 7.01,Twin Falls County,Idaho,4G_MINDOWN,5.000000000000002,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16083000702,Census Tract 7.02,Twin Falls County,Idaho,4G_MINDOWN,4.9999999999999964,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16083000800,Census Tract 8.00,Twin Falls County,Idaho,4G_MINDOWN,5.000000000000002,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16083000900,Census Tract 9.00,Twin Falls County,Idaho,4G_MINDOWN,4.999999999999999,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16083001001,Census Tract 10.01,Twin Falls County,Idaho,4G_MINDOWN,5.000000000000001,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16083001002,Census Tract 10.02,Twin Falls County,Idaho,4G_MINDOWN,5.000000000000007,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16083001100,Census Tract 11.00,Twin Falls County,Idaho,4G_MINDOWN,4.999999999999999,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16083001201,Census Tract 12.01,Twin Falls County,Idaho,4G_MINDOWN,4.9999999999999964,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16083001202,Census Tract 12.02,Twin Falls County,Idaho,4G_MINDOWN,5.0,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16083001301,Census Tract 13.01,Twin Falls County,Idaho,4G_MINDOWN,4.9999999999999964,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16083001302,Census Tract 13.02,Twin Falls County,Idaho,4G_MINDOWN,4.999999999999995,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16083001600,Census Tract 16.00,Twin Falls County,Idaho,4G_MINDOWN,4.280219583891841,,,4G Minimum Download Speed,int,"FCC, DEC 2023",4.3
Environment,16085970100,Census Tract 9701.00,Valley County,Idaho,4G_MINDOWN,0.8490380777790806,,,4G Minimum Download Speed,int,"FCC, DEC 2023",0.8
Environment,16085970200,Census Tract 9702.00,Valley County,Idaho,4G_MINDOWN,1.567022597788588,,,4G Minimum Download Speed,int,"FCC, DEC 2023",1.6
Environment,16085970301,Census Tract 9703.01,Valley County,Idaho,4G_MINDOWN,4.999947508853811,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
Environment,16085970302,Census Tract 9703.02,Valley County,Idaho,4G_MINDOWN,1.886192631016622,,,4G Minimum Download Speed,int,"FCC, DEC 2023",1.9
Environment,16087970100,Census Tract 9701.00,Washington County,Idaho,4G_MINDOWN,4.093123574672799,,,4G Minimum Download Speed,int,"FCC, DEC 2023",4.1
Environment,16087970200,Census Tract 9702.00,Washington County,Idaho,4G_MINDOWN,4.656747578640817,,,4G Minimum Download Speed,int,"FCC, DEC 2023",4.7
Environment,16087970300,Census Tract 9703.00,Washington County,Idaho,4G_MINDOWN,3.650442169426558,,,4G Minimum Download Speed,int,"FCC, DEC 2023",3.7
Environment,30001000100,Census Tract 1.00,Beaverhead County,Montana,4G_MINDOWN,1.7988193719677483,,,4G Minimum Download Speed,int,"FCC, DEC 2023",1.8
Environment,30001000200,Census Tract 2.00,Beaverhead County,Montana,4G_MINDOWN,2.93387640130065,,,4G Minimum Download Speed,int,"FCC, DEC 2023",2.9
Environment,30001000300,Census Tract 3.00,Beaverhead County,Montana,4G_MINDOWN,5.000000000000009,,,4G Minimum Download Speed,int,"FCC, DEC 2023",5.0
