FIPS,County,State,Type,RE,Sex,Site,AAR,AAC
49043,Summit County,Utah,Mortality,American Indian/Alaska Native NH,Female,"Corpus Uteri & Uterus, NOS",,
49043,Summit County,Utah,Mortality,Asian/Pacific Islander NH,Female,"Corpus Uteri & Uterus, NOS",,
49043,Summit County,Utah,Mortality,All,All,Esophagus,,
49043,Summit County,Utah,Mortality,White NH,All,Esophagus,,
49043,Summit County,Utah,Mortality,Black NH,All,Esophagus,,
49043,Summit County,Utah,Mortality,Hispanic,All,Esophagus,,
49043,Summit County,Utah,Mortality,American Indian/Alaska Native NH,All,Esophagus,,
49043,Summit County,Utah,Mortality,Asian/Pacific Islander NH,All,Esophagus,,
49043,Summit County,Utah,Mortality,All,Female,Esophagus,,
49043,Summit County,Utah,Mortality,White NH,Female,Esophagus,,
49043,Summit County,Utah,Mortality,Black NH,Female,Esophagus,,
49043,Summit County,Utah,Mortality,Hispanic,Female,Esophagus,,
49043,Summit County,Utah,Mortality,American Indian/Alaska Native NH,Female,Esophagus,,
49043,Summit County,Utah,Mortality,Asian/Pacific Islander NH,Female,Esophagus,,
49043,Summit County,Utah,Mortality,All,Male,Esophagus,,
49043,Summit County,Utah,Mortality,White NH,Male,Esophagus,,
49043,Summit County,Utah,Mortality,Black NH,Male,Esophagus,,
49043,Summit County,Utah,Mortality,Hispanic,Male,Esophagus,,
49043,Summit County,Utah,Mortality,American Indian/Alaska Native NH,Male,Esophagus,,
49043,Summit County,Utah,Mortality,Asian/Pacific Islander NH,Male,Esophagus,,
49043,Summit County,Utah,Mortality,All,Female,Female Breast,20.9,5.0
49043,Summit County,Utah,Mortality,White NH,Female,Female Breast,22.0,4.0
49043,Summit County,Utah,Mortality,Black NH,Female,Female Breast,,
49043,Summit County,Utah,Mortality,Hispanic,Female,Female Breast,,
49043,Summit County,Utah,Mortality,American Indian/Alaska Native NH,Female,Female Breast,,
49043,Summit County,Utah,Mortality,Asian/Pacific Islander NH,Female,Female Breast,,
49043,Summit County,Utah,Mortality,All,All,Kidney & Renal Pelvis,,
49043,Summit County,Utah,Mortality,White NH,All,Kidney & Renal Pelvis,,
49043,Summit County,Utah,Mortality,Black NH,All,Kidney & Renal Pelvis,,
49043,Summit County,Utah,Mortality,Hispanic,All,Kidney & Renal Pelvis,,
49043,Summit County,Utah,Mortality,American Indian/Alaska Native NH,All,Kidney & Renal Pelvis,,
49043,Summit County,Utah,Mortality,Asian/Pacific Islander NH,All,Kidney & Renal Pelvis,,
49043,Summit County,Utah,Mortality,All,Female,Kidney & Renal Pelvis,,
49043,Summit County,Utah,Mortality,White NH,Female,Kidney & Renal Pelvis,,
49043,Summit County,Utah,Mortality,Black NH,Female,Kidney & Renal Pelvis,,
49043,Summit County,Utah,Mortality,Hispanic,Female,Kidney & Renal Pelvis,,
49043,Summit County,Utah,Mortality,American Indian/Alaska Native NH,Female,Kidney & Renal Pelvis,,
49043,Summit County,Utah,Mortality,Asian/Pacific Islander NH,Female,Kidney & Renal Pelvis,,
49043,Summit County,Utah,Mortality,All,Male,Kidney & Renal Pelvis,,
49043,Summit County,Utah,Mortality,White NH,Male,Kidney & Renal Pelvis,,
49043,Summit County,Utah,Mortality,Black NH,Male,Kidney & Renal Pelvis,,
49043,Summit County,Utah,Mortality,Hispanic,Male,Kidney & Renal Pelvis,,
49043,Summit County,Utah,Mortality,American Indian/Alaska Native NH,Male,Kidney & Renal Pelvis,,
49043,Summit County,Utah,Mortality,Asian/Pacific Islander NH,Male,Kidney & Renal Pelvis,,
49043,Summit County,Utah,Mortality,All,All,Leukemia,,
49043,Summit County,Utah,Mortality,White NH,All,Leukemia,,
49043,Summit County,Utah,Mortality,Black NH,All,Leukemia,,
49043,Summit County,Utah,Mortality,Hispanic,All,Leukemia,,
49043,Summit County,Utah,Mortality,American Indian/Alaska Native NH,All,Leukemia,,
49043,Summit County,Utah,Mortality,Asian/Pacific Islander NH,All,Leukemia,,
49043,Summit County,Utah,Mortality,All,Female,Leukemia,,
49043,Summit County,Utah,Mortality,White NH,Female,Leukemia,,
49043,Summit County,Utah,Mortality,Black NH,Female,Leukemia,,
49043,Summit County,Utah,Mortality,Hispanic,Female,Leukemia,,
49043,Summit County,Utah,Mortality,American Indian/Alaska Native NH,Female,Leukemia,,
49043,Summit County,Utah,Mortality,Asian/Pacific Islander NH,Female,Leukemia,,
49043,Summit County,Utah,Mortality,All,Male,Leukemia,,
49043,Summit County,Utah,Mortality,White NH,Male,Leukemia,,
49043,Summit County,Utah,Mortality,Black NH,Male,Leukemia,,
49043,Summit County,Utah,Mortality,Hispanic,Male,Leukemia,,
49043,Summit County,Utah,Mortality,American Indian/Alaska Native NH,Male,Leukemia,,
49043,Summit County,Utah,Mortality,Asian/Pacific Islander NH,Male,Leukemia,,
49043,Summit County,Utah,Mortality,All,All,Liver & IBD,,
49043,Summit County,Utah,Mortality,White NH,All,Liver & IBD,,
49043,Summit County,Utah,Mortality,Black NH,All,Liver & IBD,,
49043,Summit County,Utah,Mortality,Hispanic,All,Liver & IBD,,
49043,Summit County,Utah,Mortality,American Indian/Alaska Native NH,All,Liver & IBD,,
49043,Summit County,Utah,Mortality,Asian/Pacific Islander NH,All,Liver & IBD,,
49043,Summit County,Utah,Mortality,All,Female,Liver & IBD,,
49043,Summit County,Utah,Mortality,White NH,Female,Liver & IBD,,
49043,Summit County,Utah,Mortality,Black NH,Female,Liver & IBD,,
49043,Summit County,Utah,Mortality,Hispanic,Female,Liver & IBD,,
49043,Summit County,Utah,Mortality,American Indian/Alaska Native NH,Female,Liver & IBD,,
49043,Summit County,Utah,Mortality,Asian/Pacific Islander NH,Female,Liver & IBD,,
49043,Summit County,Utah,Mortality,All,Male,Liver & IBD,,
49043,Summit County,Utah,Mortality,White NH,Male,Liver & IBD,,
49043,Summit County,Utah,Mortality,Black NH,Male,Liver & IBD,,
49043,Summit County,Utah,Mortality,Hispanic,Male,Liver & IBD,,
49043,Summit County,Utah,Mortality,American Indian/Alaska Native NH,Male,Liver & IBD,,
49043,Summit County,Utah,Mortality,Asian/Pacific Islander NH,Male,Liver & IBD,,
49043,Summit County,Utah,Mortality,All,All,Lung & Bronchus,12.1,5.0
49043,Summit County,Utah,Mortality,White NH,All,Lung & Bronchus,12.8,5.0
49043,Summit County,Utah,Mortality,Black NH,All,Lung & Bronchus,,
49043,Summit County,Utah,Mortality,Hispanic,All,Lung & Bronchus,,
49043,Summit County,Utah,Mortality,American Indian/Alaska Native NH,All,Lung & Bronchus,,
49043,Summit County,Utah,Mortality,Asian/Pacific Islander NH,All,Lung & Bronchus,,
49043,Summit County,Utah,Mortality,All,Female,Lung & Bronchus,,
49043,Summit County,Utah,Mortality,White NH,Female,Lung & Bronchus,,
49043,Summit County,Utah,Mortality,Black NH,Female,Lung & Bronchus,,
49043,Summit County,Utah,Mortality,Hispanic,Female,Lung & Bronchus,,
49043,Summit County,Utah,Mortality,American Indian/Alaska Native NH,Female,Lung & Bronchus,,
49043,Summit County,Utah,Mortality,Asian/Pacific Islander NH,Female,Lung & Bronchus,,
49043,Summit County,Utah,Mortality,All,Male,Lung & Bronchus,,
49043,Summit County,Utah,Mortality,White NH,Male,Lung & Bronchus,,
49043,Summit County,Utah,Mortality,Black NH,Male,Lung & Bronchus,,
49043,Summit County,Utah,Mortality,Hispanic,Male,Lung & Bronchus,,
49043,Summit County,Utah,Mortality,American Indian/Alaska Native NH,Male,Lung & Bronchus,,
49043,Summit County,Utah,Mortality,Asian/Pacific Islander NH,Male,Lung & Bronchus,,
49043,Summit County,Utah,Mortality,All,All,Melanoma of the Skin,,
49043,Summit County,Utah,Mortality,White NH,All,Melanoma of the Skin,,
49043,Summit County,Utah,Mortality,Black NH,All,Melanoma of the Skin,,
49043,Summit County,Utah,Mortality,Hispanic,All,Melanoma of the Skin,,
49043,Summit County,Utah,Mortality,American Indian/Alaska Native NH,All,Melanoma of the Skin,,
49043,Summit County,Utah,Mortality,Asian/Pacific Islander NH,All,Melanoma of the Skin,,
49043,Summit County,Utah,Mortality,All,Female,Melanoma of the Skin,,
49043,Summit County,Utah,Mortality,White NH,Female,Melanoma of the Skin,,
49043,Summit County,Utah,Mortality,Black NH,Female,Melanoma of the Skin,,
49043,Summit County,Utah,Mortality,Hispanic,Female,Melanoma of the Skin,,
49043,Summit County,Utah,Mortality,American Indian/Alaska Native NH,Female,Melanoma of the Skin,,
49043,Summit County,Utah,Mortality,Asian/Pacific Islander NH,Female,Melanoma of the Skin,,
49043,Summit County,Utah,Mortality,All,Male,Melanoma of the Skin,,
49043,Summit County,Utah,Mortality,White NH,Male,Melanoma of the Skin,,
49043,Summit County,Utah,Mortality,Black NH,Male,Melanoma of the Skin,,
49043,Summit County,Utah,Mortality,Hispanic,Male,Melanoma of the Skin,,
49043,Summit County,Utah,Mortality,American Indian/Alaska Native NH,Male,Melanoma of the Skin,,
49043,Summit County,Utah,Mortality,Asian/Pacific Islander NH,Male,Melanoma of the Skin,,
49043,Summit County,Utah,Mortality,All,All,Non-Hodgkin Lymphoma,,
49043,Summit County,Utah,Mortality,White NH,All,Non-Hodgkin Lymphoma,,
49043,Summit County,Utah,Mortality,Black NH,All,Non-Hodgkin Lymphoma,,
49043,Summit County,Utah,Mortality,Hispanic,All,Non-Hodgkin Lymphoma,,
49043,Summit County,Utah,Mortality,American Indian/Alaska Native NH,All,Non-Hodgkin Lymphoma,,
49043,Summit County,Utah,Mortality,Asian/Pacific Islander NH,All,Non-Hodgkin Lymphoma,,
49043,Summit County,Utah,Mortality,All,Female,Non-Hodgkin Lymphoma,,
49043,Summit County,Utah,Mortality,White NH,Female,Non-Hodgkin Lymphoma,,
49043,Summit County,Utah,Mortality,Black NH,Female,Non-Hodgkin Lymphoma,,
49043,Summit County,Utah,Mortality,Hispanic,Female,Non-Hodgkin Lymphoma,,
49043,Summit County,Utah,Mortality,American Indian/Alaska Native NH,Female,Non-Hodgkin Lymphoma,,
49043,Summit County,Utah,Mortality,Asian/Pacific Islander NH,Female,Non-Hodgkin Lymphoma,,
49043,Summit County,Utah,Mortality,All,Male,Non-Hodgkin Lymphoma,,
49043,Summit County,Utah,Mortality,White NH,Male,Non-Hodgkin Lymphoma,,
49043,Summit County,Utah,Mortality,Black NH,Male,Non-Hodgkin Lymphoma,,
49043,Summit County,Utah,Mortality,Hispanic,Male,Non-Hodgkin Lymphoma,,
49043,Summit County,Utah,Mortality,American Indian/Alaska Native NH,Male,Non-Hodgkin Lymphoma,,
49043,Summit County,Utah,Mortality,Asian/Pacific Islander NH,Male,Non-Hodgkin Lymphoma,,
49043,Summit County,Utah,Mortality,All,All,Oral Cavity & Pharynx,,
49043,Summit County,Utah,Mortality,White NH,All,Oral Cavity & Pharynx,,
49043,Summit County,Utah,Mortality,Black NH,All,Oral Cavity & Pharynx,,
49043,Summit County,Utah,Mortality,Hispanic,All,Oral Cavity & Pharynx,,
49043,Summit County,Utah,Mortality,American Indian/Alaska Native NH,All,Oral Cavity & Pharynx,,
49043,Summit County,Utah,Mortality,Asian/Pacific Islander NH,All,Oral Cavity & Pharynx,,
49043,Summit County,Utah,Mortality,All,Female,Oral Cavity & Pharynx,,
49043,Summit County,Utah,Mortality,White NH,Female,Oral Cavity & Pharynx,,
49043,Summit County,Utah,Mortality,Black NH,Female,Oral Cavity & Pharynx,,
49043,Summit County,Utah,Mortality,Hispanic,Female,Oral Cavity & Pharynx,,
49043,Summit County,Utah,Mortality,American Indian/Alaska Native NH,Female,Oral Cavity & Pharynx,,
49043,Summit County,Utah,Mortality,Asian/Pacific Islander NH,Female,Oral Cavity & Pharynx,,
49043,Summit County,Utah,Mortality,All,Male,Oral Cavity & Pharynx,,
49043,Summit County,Utah,Mortality,White NH,Male,Oral Cavity & Pharynx,,
49043,Summit County,Utah,Mortality,Black NH,Male,Oral Cavity & Pharynx,,
49043,Summit County,Utah,Mortality,Hispanic,Male,Oral Cavity & Pharynx,,
49043,Summit County,Utah,Mortality,American Indian/Alaska Native NH,Male,Oral Cavity & Pharynx,,
49043,Summit County,Utah,Mortality,Asian/Pacific Islander NH,Male,Oral Cavity & Pharynx,,
49043,Summit County,Utah,Mortality,All,Female,Ovary,,
49043,Summit County,Utah,Mortality,White NH,Female,Ovary,,
49043,Summit County,Utah,Mortality,Black NH,Female,Ovary,,
49043,Summit County,Utah,Mortality,Hispanic,Female,Ovary,,
49043,Summit County,Utah,Mortality,American Indian/Alaska Native NH,Female,Ovary,,
49043,Summit County,Utah,Mortality,Asian/Pacific Islander NH,Female,Ovary,,
49043,Summit County,Utah,Mortality,All,All,Pancreas,7.0,4.0
49043,Summit County,Utah,Mortality,White NH,All,Pancreas,6.6,3.0
49043,Summit County,Utah,Mortality,Black NH,All,Pancreas,,
49043,Summit County,Utah,Mortality,Hispanic,All,Pancreas,,
49043,Summit County,Utah,Mortality,American Indian/Alaska Native NH,All,Pancreas,,
49043,Summit County,Utah,Mortality,Asian/Pacific Islander NH,All,Pancreas,,
49043,Summit County,Utah,Mortality,All,Female,Pancreas,,
49043,Summit County,Utah,Mortality,White NH,Female,Pancreas,,
49043,Summit County,Utah,Mortality,Black NH,Female,Pancreas,,
49043,Summit County,Utah,Mortality,Hispanic,Female,Pancreas,,
49043,Summit County,Utah,Mortality,American Indian/Alaska Native NH,Female,Pancreas,,
49043,Summit County,Utah,Mortality,Asian/Pacific Islander NH,Female,Pancreas,,
49043,Summit County,Utah,Mortality,All,Male,Pancreas,,
49043,Summit County,Utah,Mortality,White NH,Male,Pancreas,,
49043,Summit County,Utah,Mortality,Black NH,Male,Pancreas,,
49043,Summit County,Utah,Mortality,Hispanic,Male,Pancreas,,
49043,Summit County,Utah,Mortality,American Indian/Alaska Native NH,Male,Pancreas,,
49043,Summit County,Utah,Mortality,Asian/Pacific Islander NH,Male,Pancreas,,
49043,Summit County,Utah,Mortality,All,Male,Prostate,,
49043,Summit County,Utah,Mortality,White NH,Male,Prostate,,
49043,Summit County,Utah,Mortality,Black NH,Male,Prostate,,
49043,Summit County,Utah,Mortality,Hispanic,Male,Prostate,,
49043,Summit County,Utah,Mortality,American Indian/Alaska Native NH,Male,Prostate,,
49043,Summit County,Utah,Mortality,Asian/Pacific Islander NH,Male,Prostate,,
49043,Summit County,Utah,Mortality,All,All,Stomach,,
49043,Summit County,Utah,Mortality,White NH,All,Stomach,,
49043,Summit County,Utah,Mortality,Black NH,All,Stomach,,
49043,Summit County,Utah,Mortality,Hispanic,All,Stomach,,
49043,Summit County,Utah,Mortality,American Indian/Alaska Native NH,All,Stomach,,
49043,Summit County,Utah,Mortality,Asian/Pacific Islander NH,All,Stomach,,
49043,Summit County,Utah,Mortality,All,Female,Stomach,,
49043,Summit County,Utah,Mortality,White NH,Female,Stomach,,
49043,Summit County,Utah,Mortality,Black NH,Female,Stomach,,
49043,Summit County,Utah,Mortality,Hispanic,Female,Stomach,,
49043,Summit County,Utah,Mortality,American Indian/Alaska Native NH,Female,Stomach,,
49043,Summit County,Utah,Mortality,Asian/Pacific Islander NH,Female,Stomach,,
49043,Summit County,Utah,Mortality,All,Male,Stomach,,
49043,Summit County,Utah,Mortality,White NH,Male,Stomach,,
49043,Summit County,Utah,Mortality,Black NH,Male,Stomach,,
49043,Summit County,Utah,Mortality,Hispanic,Male,Stomach,,
49043,Summit County,Utah,Mortality,American Indian/Alaska Native NH,Male,Stomach,,
49043,Summit County,Utah,Mortality,Asian/Pacific Islander NH,Male,Stomach,,
49043,Summit County,Utah,Mortality,All,All,Thyroid,,
49043,Summit County,Utah,Mortality,White NH,All,Thyroid,,
49043,Summit County,Utah,Mortality,Black NH,All,Thyroid,,
49043,Summit County,Utah,Mortality,Hispanic,All,Thyroid,,
49043,Summit County,Utah,Mortality,American Indian/Alaska Native NH,All,Thyroid,,
49043,Summit County,Utah,Mortality,Asian/Pacific Islander NH,All,Thyroid,,
49043,Summit County,Utah,Mortality,All,Female,Thyroid,,
49043,Summit County,Utah,Mortality,White NH,Female,Thyroid,,
49043,Summit County,Utah,Mortality,Black NH,Female,Thyroid,,
49043,Summit County,Utah,Mortality,Hispanic,Female,Thyroid,,
49043,Summit County,Utah,Mortality,American Indian/Alaska Native NH,Female,Thyroid,,
49043,Summit County,Utah,Mortality,Asian/Pacific Islander NH,Female,Thyroid,,
49043,Summit County,Utah,Mortality,All,Male,Thyroid,,
49043,Summit County,Utah,Mortality,White NH,Male,Thyroid,,
49043,Summit County,Utah,Mortality,Black NH,Male,Thyroid,,
49043,Summit County,Utah,Mortality,Hispanic,Male,Thyroid,,
49043,Summit County,Utah,Mortality,American Indian/Alaska Native NH,Male,Thyroid,,
49043,Summit County,Utah,Mortality,Asian/Pacific Islander NH,Male,Thyroid,,
49045,Tooele County,Utah,Mortality,All,All,All Site,140.8,76.0
49045,Tooele County,Utah,Mortality,White NH,All,All Site,144.8,68.0
49045,Tooele County,Utah,Mortality,Black NH,All,All Site,,
49045,Tooele County,Utah,Mortality,Hispanic,All,All Site,102.2,5.0
49045,Tooele County,Utah,Mortality,American Indian/Alaska Native NH,All,All Site,,
49045,Tooele County,Utah,Mortality,Asian/Pacific Islander NH,All,All Site,,
49045,Tooele County,Utah,Mortality,All,Female,All Site,130.9,38.0
49045,Tooele County,Utah,Mortality,White NH,Female,All Site,136.4,34.0
49045,Tooele County,Utah,Mortality,Black NH,Female,All Site,,
49045,Tooele County,Utah,Mortality,Hispanic,Female,All Site,,
49045,Tooele County,Utah,Mortality,American Indian/Alaska Native NH,Female,All Site,,
49045,Tooele County,Utah,Mortality,Asian/Pacific Islander NH,Female,All Site,,
49045,Tooele County,Utah,Mortality,All,Male,All Site,154.0,39.0
49045,Tooele County,Utah,Mortality,White NH,Male,All Site,155.5,34.0
49045,Tooele County,Utah,Mortality,Black NH,Male,All Site,,
49045,Tooele County,Utah,Mortality,Hispanic,Male,All Site,146.8,3.0
49045,Tooele County,Utah,Mortality,American Indian/Alaska Native NH,Male,All Site,,
49045,Tooele County,Utah,Mortality,Asian/Pacific Islander NH,Male,All Site,,
49045,Tooele County,Utah,Mortality,All,All,Bladder,10.6,5.0
49045,Tooele County,Utah,Mortality,White NH,All,Bladder,11.6,5.0
49045,Tooele County,Utah,Mortality,Black NH,All,Bladder,,
49045,Tooele County,Utah,Mortality,Hispanic,All,Bladder,,
49045,Tooele County,Utah,Mortality,American Indian/Alaska Native NH,All,Bladder,,
49045,Tooele County,Utah,Mortality,Asian/Pacific Islander NH,All,Bladder,,
49045,Tooele County,Utah,Mortality,All,Female,Bladder,,
49045,Tooele County,Utah,Mortality,White NH,Female,Bladder,,
49045,Tooele County,Utah,Mortality,Black NH,Female,Bladder,,
49045,Tooele County,Utah,Mortality,Hispanic,Female,Bladder,,
49045,Tooele County,Utah,Mortality,American Indian/Alaska Native NH,Female,Bladder,,
49045,Tooele County,Utah,Mortality,Asian/Pacific Islander NH,Female,Bladder,,
49045,Tooele County,Utah,Mortality,All,Male,Bladder,18.5,4.0
49045,Tooele County,Utah,Mortality,White NH,Male,Bladder,20.9,4.0
49045,Tooele County,Utah,Mortality,Black NH,Male,Bladder,,
49045,Tooele County,Utah,Mortality,Hispanic,Male,Bladder,,
49045,Tooele County,Utah,Mortality,American Indian/Alaska Native NH,Male,Bladder,,
49045,Tooele County,Utah,Mortality,Asian/Pacific Islander NH,Male,Bladder,,
49045,Tooele County,Utah,Mortality,All,All,Brain & ONS,,
49045,Tooele County,Utah,Mortality,White NH,All,Brain & ONS,,
49045,Tooele County,Utah,Mortality,Black NH,All,Brain & ONS,,
49045,Tooele County,Utah,Mortality,Hispanic,All,Brain & ONS,,
49045,Tooele County,Utah,Mortality,American Indian/Alaska Native NH,All,Brain & ONS,,
49045,Tooele County,Utah,Mortality,Asian/Pacific Islander NH,All,Brain & ONS,,
49045,Tooele County,Utah,Mortality,All,Female,Brain & ONS,,
49045,Tooele County,Utah,Mortality,White NH,Female,Brain & ONS,,
49045,Tooele County,Utah,Mortality,Black NH,Female,Brain & ONS,,
49045,Tooele County,Utah,Mortality,Hispanic,Female,Brain & ONS,,
